,DEPOT,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,C076,C077,C078,C079,C080,C081,C082,C083,C084,C085,C086,C087,C088,C089,C090,C091,C092,C093,C094,C095,C096,C097,C098,C099,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C120,C121,C122,C123,C124,C125,C126,C127,C128,C129,C130,C131,C132,C133,C134,C135,C136,C137,C138,C139,C140,C141,C142,C143,C144,C145,C146,C147,C148,C149,C150,C151,C152,C153,C154,C155,C156,C157,C158,C159,C160,C161,C162,C163,C164,C165,C166,C167,C168,C169,C170,C171,C172,C173,C174,C175,C176,C177,C178,C179,C180,C181,C182,C183,C184,C185,C186,C187,C188,C189,C190,C191,C192,C193,C194,C195,C196,C197,C198,C199,C200,EVS01816,EVS03706,EVS01192,EVS00826,EVS01689,EVS04365,EVS01245,EVS02923,EVS02443,EVS00810,EVS00552,EVS04298,EVS04889,EVS02893,EVS04734,EVS01509,EVS02225,EVS04773,EVS01283,EVS02094,EVS03684,EVS04400,EVS00534,EVS02556,EVS01342,EVS03542,EVS02273,EVS03776,EVS04293,EVS00405
C129,1216.1,1847.3,1650.9,1871.2,1741.7,1783.2,1368.0,894.9,1497.6,842.7,837.7,1310.7,1625.2,1377.1,1096.1,1417.7,1137.1,1416.3,1425.6,1815.8,1031.4,1475.1,1026.4,1102.3,1195.2,1399.1,1228.5,1347.0,817.7,1287.2,997.2,2605.4,1458.3,783.4,805.6,1312.1,54.7,1658.2,1102.4,1455.1,1492.1,1208.9,812.0,1070.7,1422.2,1265.1,1069.1,801.6,495.7,903.0,1994.1,1843.4,2103.4,1309.3,2730.4,815.3,1047.8,998.7,416.7,2099.2,1617.9,935.2,280.5,1587.1,1738.3,1134.1,2019.6,831.4,1093.8,940.7,1959.5,2375.1,1444.9,1279.5,791.0,1253.2,1665.9,1182.1,1340.7,984.2,1663.9,1277.0,1650.1,1425.6,1441.8,2345.3,1774.1,822.4,1879.1,35.5,1032.0,1661.9,270.6,103.3,1768.7,816.6,1237.0,1839.7,1206.8,1485.7,1362.7,534.8,2322.8,232.2,770.9,1774.9,1436.3,1127.9,1777.8,1668.2,1663.9,888.6,1294.7,1596.1,841.9,1883.3,792.5,635.0,1725.9,1573.9,221.5,1567.5,1714.2,2336.9,1750.2,2330.2,1942.6,1693.5,315.3,0.0,1472.0,1671.9,1717.9,715.5,1762.5,869.9,1520.9,189.0,1936.4,1908.5,1455.5,1212.0,1930.6,1644.8,1233.7,1570.4,1596.6,728.8,1663.6,961.8,1323.8,254.4,196.1,1675.8,1199.0,859.6,714.6,1140.4,830.2,2689.4,738.2,1402.2,1145.2,1355.7,811.1,1979.5,1163.7,1444.6,1256.3,1387.3,813.3,360.2,884.4,1660.6,1447.9,1936.3,1516.1,1340.3,1663.2,1358.6,1448.7,1325.1,1500.6,1607.3,1159.8,1859.7,1316.9,796.4,1449.6,1745.0,1650.8,1747.8,1940.2,147.5,1705.3,1532.6,728.5,1352.3,2807.6,1089.5,2685.2,855.8,1360.1,1333.5,1853.4,1428.7,1974.5,514.6,1737.3,2341.0,869.5,850.0,2703.4,1635.5,1441.2,1206.2,1630.3,1848.0,1302.5,1638.5,1612.4,1328.3,1868.8,880.1,2367.0,1280.0,1924.7,953.4,968.3,1779.6,1673.7
C130,651.1,531.0,711.3,1813.8,721.6,466.9,648.0,2019.4,568.8,752.1,692.0,766.3,692.7,703.4,491.2,680.1,700.0,218.0,995.8,748.8,718.1,567.6,2150.9,456.5,452.0,498.9,668.3,796.2,771.9,851.1,727.0,2042.3,680.9,740.0,810.8,964.1,1415.9,685.7,924.8,468.0,640.9,880.1,889.0,782.1,664.5,548.5,2193.6,782.9,1509.6,1784.8,683.9,766.2,1033.7,591.7,2167.3,769.2,548.2,654.0,1584.9,1536.1,653.4,735.7,1507.8,398.2,822.5,517.6,1456.5,965.1,606.9,942.2,1081.0,1812.0,537.4,755.7,745.2,655.4,749.2,453.1,779.1,917.5,347.6,322.5,685.6,569.5,669.7,1782.2,707.1,892.6,705.0,1455.1,656.5,729.4,1327.4,1449.0,701.7,852.6,600.9,566.8,543.1,86.1,395.3,1416.6,1759.7,1434.4,1895.4,831.5,681.0,511.4,473.2,359.9,596.9,786.5,507.5,647.7,754.9,731.3,954.3,1009.7,409.6,473.7,1562.5,601.3,647.2,1773.8,545.4,1767.1,743.9,554.3,1372.1,1426.0,0.0,592.8,515.4,908.6,695.5,775.7,690.0,1336.2,1683.4,965.1,405.6,506.7,756.5,810.2,703.8,604.1,576.6,907.8,383.4,934.6,410.7,1498.7,1461.6,514.1,542.6,789.0,876.4,470.3,760.5,2126.3,841.8,812.7,464.7,523.8,746.9,1660.6,532.8,486.5,728.3,256.0,741.6,1562.4,686.4,352.2,540.4,1708.0,660.0,774.6,584.1,569.3,541.2,702.8,719.4,400.5,730.0,758.3,416.7,1678.2,829.4,678.0,477.4,869.3,640.5,1478.8,826.8,585.4,805.5,436.8,2244.5,2214.0,2122.1,989.5,338.7,693.0,1737.1,110.5,1411.4,1396.4,781.7,1777.9,747.3,799.1,2140.3,429.9,660.0,2330.7,501.5,590.0,291.7,559.4,310.4,755.0,1816.2,749.7,1803.9,436.2,1701.4,2077.9,761.9,712.6,795.2
C131,836.5,517.2,295.4,1860.0,305.7,390.7,620.3,2271.9,615.0,1038.6,1083.7,712.9,276.8,749.6,769.8,726.3,883.5,723.0,1213.2,795.0,1014.4,363.7,2403.4,711.5,868.0,393.3,842.6,842.4,1082.2,897.3,930.3,2088.5,563.7,981.6,993.7,1010.3,1668.4,269.8,1046.2,502.2,373.6,926.3,1177.9,976.5,735.1,802.0,2446.1,1174.6,1762.1,2037.3,548.4,704.9,693.7,746.9,2213.5,1160.9,964.2,947.3,1837.4,1582.3,699.6,1032.8,1760.3,567.2,868.7,725.7,1502.7,1347.7,894.8,1196.5,1127.2,1858.2,416.9,842.8,1055.5,811.9,795.4,652.5,825.3,1309.2,440.5,671.8,731.8,317.8,715.9,1828.4,677.5,1075.5,412.7,1707.6,949.8,313.5,1579.9,1701.5,747.9,1035.5,837.6,553.0,798.2,652.4,428.0,1669.1,1805.9,1686.9,2147.9,415.6,727.2,731.9,389.7,332.2,643.1,1081.9,462.7,330.3,992.1,670.0,1379.9,1262.2,375.2,569.4,1815.0,647.5,693.4,1820.0,310.4,1813.3,476.2,260.0,1624.6,1678.5,652.2,0.0,349.2,1091.5,741.7,958.6,486.2,1588.7,1729.6,549.2,533.2,787.9,464.2,394.3,758.1,650.3,404.4,1299.5,487.8,1117.5,519.1,1751.2,1714.1,383.0,610.8,971.9,1279.9,751.5,943.4,2172.5,1024.7,858.9,878.4,496.0,995.1,1706.8,851.2,649.2,807.8,635.2,960.0,1814.9,1024.0,362.2,370.0,1754.2,347.8,820.8,71.9,775.4,357.5,749.0,765.6,539.8,947.4,697.0,711.7,1930.7,875.6,724.2,443.6,915.5,579.2,1731.3,873.0,286.4,1084.8,659.9,2290.7,2466.5,2168.3,1372.1,688.1,739.2,1783.3,641.1,1457.6,1648.9,827.9,1824.1,930.2,982.0,2186.5,292.2,706.2,2583.2,349.5,576.2,598.3,142.0,427.8,801.2,1862.4,932.6,1850.1,638.8,1747.6,2330.4,944.8,758.8,841.4
C132,763.4,245.4,441.7,1786.9,470.3,124.3,661.6,2288.6,541.9,1055.3,1098.4,754.2,383.1,676.5,786.5,653.2,810.4,649.0,1229.9,721.9,941.3,380.4,2420.1,728.2,791.8,410.0,769.5,769.3,1098.9,824.2,947.0,2015.4,683.9,998.3,1010.4,937.2,1685.1,416.1,973.1,414.9,404.9,853.2,1194.6,903.4,662.0,725.8,2462.8,1189.3,1778.8,2054.0,302.1,386.7,654.2,673.8,2140.4,1175.6,888.0,874.2,1854.1,1509.2,626.5,959.7,1777.0,491.0,737.6,742.4,1429.6,1274.6,821.7,1123.4,1054.1,1785.1,433.6,769.7,1072.2,738.8,722.3,669.2,752.2,1323.9,230.9,679.4,658.7,334.5,642.8,1755.3,359.3,1092.2,345.7,1724.3,876.7,419.8,1596.6,1718.2,674.8,1052.2,764.5,301.6,722.0,557.8,444.7,1685.8,1732.8,1703.6,2164.6,580.2,654.1,748.6,88.1,225.1,439.0,1008.8,479.4,315.0,1008.8,351.8,1345.6,1278.9,184.9,372.7,1831.7,574.4,595.3,1746.9,184.6,1740.2,289.7,214.9,1641.3,1695.2,557.6,341.5,0.0,1108.2,643.6,975.3,517.5,1605.4,1656.5,713.8,376.7,802.6,374.5,558.9,776.2,577.2,264.6,1314.2,367.7,1134.2,535.8,1767.9,1730.8,177.4,627.5,988.6,1269.2,766.2,960.1,2099.4,1041.4,785.8,878.3,512.7,1011.8,1633.7,778.1,570.0,734.7,612.9,976.7,1831.6,1040.7,219.7,386.7,1681.1,332.5,747.7,332.8,699.2,374.2,675.9,692.5,463.6,964.1,378.8,726.4,1947.4,802.5,628.4,317.6,842.4,261.0,1748.0,799.9,248.7,1101.5,583.7,2217.6,2483.2,2095.2,1299.0,611.9,666.1,1710.2,546.5,1384.5,1665.6,754.8,1751.0,946.9,998.7,2113.4,97.2,633.1,2599.9,164.8,324.8,579.6,308.1,285.3,728.1,1789.3,949.3,1777.0,655.5,1674.5,2347.1,961.5,685.7,768.3
C133,863.4,1263.2,1056.8,2024.2,1147.6,1199.1,773.9,1311.6,1144.9,379.4,349.5,716.6,1031.1,1024.4,502.0,1065.0,784.4,889.5,801.2,1463.1,684.1,881.0,1443.1,508.2,796.4,805.0,875.8,994.3,329.5,934.5,403.1,2252.7,864.2,310.4,181.2,959.4,708.1,1064.1,756.1,861.0,898.0,856.2,379.6,718.0,1069.5,912.4,1485.8,433.3,801.8,1077.0,1400.0,1482.3,1509.3,956.6,2377.7,447.0,663.3,646.0,877.1,1746.5,1265.2,587.1,800.0,1138.6,1385.6,540.0,1666.9,561.6,741.1,670.9,1606.8,2022.4,850.8,926.8,302.8,900.5,1313.2,588.0,988.0,587.1,1079.8,682.9,1297.4,831.5,1089.1,1992.6,1421.4,198.0,1285.0,747.3,679.3,1067.8,619.6,741.2,1416.0,192.2,884.3,1299.0,854.1,948.8,768.6,708.8,1970.1,726.6,1187.6,1180.8,1083.6,533.8,1183.7,1092.1,1311.2,554.7,700.6,1002.0,339.4,1447.4,423.7,365.2,1141.8,1205.9,854.7,1214.8,1361.5,1984.2,1156.1,1977.5,1348.5,1099.4,664.3,718.2,935.1,1077.8,1123.8,0.0,1409.8,245.5,926.8,628.4,1893.8,1314.4,861.4,617.9,1336.5,1050.7,639.6,1217.7,1002.5,350.2,1115.6,337.4,729.7,790.9,753.8,1081.7,604.9,235.2,438.6,546.3,205.8,2336.7,113.8,1050.7,654.2,761.6,353.6,1871.0,811.0,1091.9,903.6,793.2,333.9,854.6,390.5,1065.5,853.8,1918.4,922.0,987.6,1069.1,980.0,854.6,972.4,1147.9,1210.8,535.4,1474.4,722.8,970.4,1098.1,1392.3,1056.7,1395.1,1356.6,771.0,1352.6,938.5,267.3,906.2,2454.9,1506.2,2332.5,586.0,897.3,980.8,1947.5,891.8,1621.8,688.6,1384.6,1988.3,245.1,248.7,2350.7,1041.4,1088.5,1622.9,1036.2,1322.2,708.4,1044.4,1018.3,975.6,2026.6,263.3,2014.3,685.9,1911.8,1370.1,343.9,1426.9,1321.0
C134,705.3,549.2,890.3,1729.0,900.6,598.3,1064.9,2370.9,503.4,1251.7,1124.2,1183.4,871.7,638.0,1017.7,601.4,752.3,833.7,1522.3,426.0,883.2,842.1,2502.4,983.0,785.1,817.7,711.4,711.2,1204.1,785.7,1253.5,1957.5,1097.8,1239.6,1337.3,898.7,1767.4,864.7,934.6,695.8,916.6,800.3,1321.2,845.3,603.9,711.4,2545.1,1223.7,1861.1,2136.3,559.5,389.4,642.3,615.7,2082.5,1210.0,886.6,816.1,1936.4,1451.3,588.0,901.6,1859.3,653.8,585.2,1044.1,1371.7,1216.5,763.6,1065.3,953.6,1727.2,802.9,711.6,1177.4,680.7,683.8,979.6,713.7,1358.3,534.6,864.1,620.2,846.2,584.7,1697.4,320.1,1416.8,685.9,1806.6,818.6,908.4,1678.9,1800.5,378.9,1376.8,706.4,531.0,694.6,737.5,803.3,1768.1,1674.9,1785.9,2246.9,1010.5,615.6,1037.9,579.5,538.9,430.5,950.7,893.0,826.7,1260.5,429.3,1287.5,1441.9,596.6,379.3,1914.0,535.9,43.1,1689.0,724.4,1682.3,611.3,733.3,1723.6,1777.5,737.3,771.8,646.1,1435.1,0.0,1302.2,1029.2,1687.7,1598.6,1144.1,667.6,1033.2,686.5,989.2,1120.7,538.7,755.6,1323.3,534.3,1461.1,881.0,1850.2,1813.1,693.1,979.8,1315.5,1211.1,996.8,1287.0,2041.5,1368.3,747.3,990.5,909.3,1246.5,1575.8,720.0,518.0,676.6,797.6,1241.2,1913.9,1186.0,531.3,890.0,1623.2,844.2,709.2,763.1,658.7,810.8,617.8,641.2,507.7,1256.5,405.7,957.0,2029.7,764.0,393.8,656.4,741.9,486.2,1830.3,699.4,764.4,1237.7,791.9,2159.7,2565.5,2037.3,1240.9,820.1,608.0,1652.3,726.2,1326.6,1747.9,716.3,1693.1,1273.8,1319.1,2055.5,608.9,594.6,2682.2,680.5,481.0,818.2,738.4,501.9,670.0,1731.4,1276.2,1719.1,962.7,1616.6,2429.4,1288.4,389.8,667.8
C135,784.5,1114.3,907.9,1994.5,998.7,1050.2,625.0,1463.0,1066.0,248.8,319.8,559.6,882.2,956.3,353.1,952.1,705.5,740.6,652.3,1332.1,622.9,732.1,1594.5,359.3,640.1,656.1,796.9,907.9,299.8,904.8,254.2,2223.0,707.2,154.1,117.4,929.7,859.5,915.2,726.4,712.1,749.1,817.6,361.1,681.2,918.9,776.2,1637.2,446.7,953.2,1228.4,1251.1,1333.4,1360.4,843.4,2348.0,433.0,514.2,597.7,1028.5,1716.8,1186.3,557.4,951.4,982.3,1306.7,391.1,1637.2,676.2,662.2,704.9,1527.9,1992.7,701.9,847.9,273.1,818.2,1200.3,439.1,924.3,581.3,930.9,534.0,1218.5,682.6,976.2,1962.9,1290.4,192.5,1136.1,898.7,592.9,918.9,771.0,892.6,1285.0,154.6,805.4,1150.1,749.2,799.9,619.7,860.2,1940.4,878.0,1339.0,1031.9,1004.7,384.9,1034.8,943.2,1180.2,525.0,551.7,853.1,183.1,1298.5,575.1,479.8,992.9,1057.0,1006.1,1106.8,1230.5,1954.5,1007.2,1947.8,1199.6,950.5,815.7,869.6,786.2,928.9,974.9,236.1,1278.8,0.0,777.9,779.8,1864.1,1165.5,712.5,469.0,1187.6,901.8,490.7,1119.9,853.6,501.6,966.7,184.4,580.8,942.3,905.2,932.8,456.0,109.2,552.0,397.4,88.0,2307.0,169.3,994.3,497.9,612.7,209.5,1841.3,708.8,978.4,824.7,644.3,177.6,1006.0,234.2,916.6,704.9,1888.7,773.1,957.9,920.2,823.7,705.7,893.5,1035.0,1066.6,386.5,1325.5,573.9,1121.8,1037.0,1261.3,907.8,1316.2,1207.7,922.4,1273.7,789.6,229.5,749.9,2425.2,1657.6,2302.8,700.6,741.0,901.9,1917.8,742.9,1592.1,840.0,1305.7,1958.6,88.8,119.3,2321.0,892.5,1009.6,1774.3,887.3,1173.3,559.5,895.5,869.4,896.7,1996.9,107.0,1984.6,537.0,1882.1,1521.5,130.5,1295.9,1242.1
C136,1035.5,716.7,279.3,2089.7,370.1,595.6,196.4,2085.6,844.7,852.3,915.9,289.0,267.8,979.3,642.9,956.0,1084.4,610.6,1026.9,1024.7,1099.4,301.3,2217.1,596.6,836.4,318.1,1052.7,1072.1,895.9,1127.0,545.2,2318.2,218.7,795.3,807.4,1240.0,1482.1,300.8,1275.9,392.7,134.7,1156.0,991.6,1172.6,964.8,943.0,2259.8,1042.8,1575.8,1851.0,775.7,858.0,900.7,976.6,2443.2,1029.1,908.6,1045.8,1651.1,1812.0,929.3,1063.5,1574.0,796.9,1098.4,602.8,1732.4,1272.3,998.7,1285.1,1356.9,2087.9,334.5,1072.5,869.2,1041.6,1025.1,536.3,1055.0,1177.4,668.5,559.4,961.5,254.6,945.6,2058.1,830.6,889.2,670.2,1521.3,1048.3,304.5,1393.6,1515.2,977.6,849.2,985.3,772.9,927.5,669.9,315.6,1482.8,2035.6,1500.6,1961.6,403.3,956.9,609.0,559.4,561.9,872.8,1105.2,238.3,323.2,805.8,823.1,1233.4,1075.9,604.9,799.1,1628.7,877.2,923.1,2049.7,531.8,2043.0,733.7,475.1,1438.3,1492.2,656.2,469.2,499.5,905.2,971.4,772.3,0.0,1402.4,1959.3,536.9,418.7,675.5,721.7,273.2,334.2,880.0,432.0,1167.7,717.5,737.8,402.9,1564.9,1527.8,523.2,365.6,785.6,1148.1,639.1,757.1,2402.2,838.4,1088.6,766.0,181.3,808.8,1936.5,917.2,878.9,1037.5,522.8,773.7,1628.6,837.7,591.9,255.5,1983.9,272.2,1050.5,427.6,970.0,274.9,978.7,995.3,769.5,761.1,850.1,599.3,1744.4,1105.3,953.9,511.8,1145.2,732.3,1545.0,1102.7,361.6,898.5,837.0,2520.4,2280.2,2398.0,1296.7,746.4,968.9,2013.0,612.9,1687.3,1462.6,1057.6,2053.8,743.9,795.7,2416.2,417.1,935.9,2396.9,459.3,796.1,485.9,435.8,595.6,1030.9,2092.1,746.3,2079.8,526.4,1977.3,2144.1,680.7,988.5,1071.1
C137,1027.1,1658.3,1461.9,1949.3,1552.7,1594.2,1179.0,973.0,1308.6,653.7,648.7,1121.7,1436.2,1188.1,907.1,1228.7,948.1,1227.3,1236.6,1626.8,842.4,1286.1,1104.5,913.3,1006.2,1210.1,1039.5,1158.0,628.7,1098.2,808.2,2416.4,1269.3,594.4,616.6,1123.1,369.5,1469.2,913.4,1266.1,1303.1,1019.9,623.0,881.7,1233.2,1076.1,1147.2,612.6,455.1,730.3,1805.1,1654.4,1914.4,1120.3,2541.4,626.3,858.8,809.7,538.5,1910.2,1428.9,746.2,461.4,1398.1,1549.3,945.1,1830.6,642.4,904.8,751.7,1770.5,2186.1,1255.9,1090.5,602.0,1064.2,1476.9,993.1,1151.7,795.2,1474.9,1088.0,1461.1,1236.6,1252.8,2156.3,1585.1,633.4,1690.1,408.7,843.0,1472.9,272.9,402.6,1579.7,627.6,1048.0,1650.7,1017.8,1296.7,1173.7,362.1,2133.8,388.0,849.0,1585.9,1247.3,938.9,1588.8,1479.2,1474.9,699.6,1105.7,1407.1,652.9,1694.3,603.5,446.0,1536.9,1384.9,516.1,1378.5,1525.2,2147.9,1561.2,2141.2,1753.6,1504.5,317.6,379.6,1283.0,1482.9,1528.9,526.5,1573.5,680.9,1331.9,0.0,2014.5,1719.5,1266.5,1023.0,1741.6,1455.8,1044.7,1381.4,1407.6,539.8,1474.6,772.8,1134.8,452.3,415.2,1486.8,1010.0,670.6,525.6,951.4,641.2,2500.4,549.2,1213.2,956.2,1166.7,622.1,2034.7,974.7,1255.6,1067.3,1198.3,624.3,516.0,695.4,1471.6,1258.9,2014.4,1327.1,1151.3,1474.2,1169.6,1259.7,1136.1,1311.6,1418.3,970.8,1670.7,1127.9,623.7,1260.6,1556.0,1461.8,1558.8,1751.2,432.4,1516.3,1343.6,539.5,1163.3,2618.6,1167.6,2496.2,666.8,1171.1,1144.5,1931.5,1239.7,1785.5,341.9,1548.3,2152.0,680.5,661.0,2514.4,1446.5,1252.2,1284.3,1441.3,1659.0,1113.5,1449.5,1423.4,1139.3,1946.9,691.1,2178.0,1091.0,2002.8,1031.5,779.3,1590.6,1484.7
C138,1236.1,1672.7,1845.0,285.1,1855.3,1608.6,2019.6,1911.2,1292.0,1763.3,1626.7,2066.0,1826.4,1051.8,1658.4,1219.2,1235.6,1588.1,2109.1,1641.2,1414.0,1796.8,2042.7,1644.4,1315.9,1772.4,1242.2,1171.1,1706.6,1118.3,1840.3,1120.7,2052.5,1770.4,1875.7,1168.4,1976.3,1819.4,1263.1,1650.5,1871.3,1171.5,1823.7,1301.6,1244.0,1242.2,2085.4,1726.2,2270.9,2546.1,1825.6,1668.8,1992.4,1184.2,1245.7,1712.5,1417.4,1346.9,1885.6,691.8,1397.4,1432.4,1918.8,1451.4,1563.7,1748.6,619.4,1719.0,1294.4,1426.0,1784.9,960.1,1757.6,1194.9,1679.9,1195.2,1386.2,1724.2,1070.5,1860.8,1489.3,1603.6,1429.6,1800.9,1243.3,930.3,1599.5,1919.3,1838.7,2015.5,1349.4,1863.1,2088.7,2009.4,1594.1,1879.3,1190.1,1665.1,1225.4,1692.2,1758.0,2177.9,907.8,1934.1,1787.2,1965.2,1199.7,1742.4,1614.9,1493.6,1489.3,1453.2,1847.7,1781.4,1791.3,1708.7,1790.0,1944.4,1551.3,1399.3,2078.5,1286.2,1539.6,921.9,1679.1,915.2,1885.6,1688.0,2133.4,1986.4,1692.0,1726.5,1649.1,1942.7,1587.9,1896.5,1983.9,1815.8,0.0,2098.8,1622.3,1679.2,1890.2,1943.9,1983.9,1294.4,1710.3,1825.8,1489.0,2031.9,1804.1,1868.9,1986.6,1647.8,1934.5,1856.8,1713.6,1602.1,1867.1,1274.4,1875.9,1104.1,1521.3,1864.0,1771.1,105.9,1250.8,1270.0,1159.9,1709.8,1772.0,2062.1,1716.8,1486.0,1844.7,153.4,1798.9,1096.1,1717.8,1237.7,1765.5,1091.6,1297.8,1432.7,1843.3,1685.1,1649.1,2439.5,1047.2,1570.4,1611.1,1573.2,1765.6,2021.0,1530.7,1719.1,1740.2,1370.9,1322.9,2105.8,1200.5,1743.4,1473.0,1077.5,208.4,1680.9,1086.4,2157.7,1525.7,926.0,1859.8,1849.9,1218.7,1563.6,1138.4,2222.5,1635.2,1673.4,1722.2,1693.1,1456.6,1080.4,287.5,1859.3,882.3,1808.5,141.8,1969.7,1894.4,1605.0,1499.1
C139,1215.3,896.0,396.1,2238.8,395.2,769.5,616.0,2478.2,993.8,1244.9,1308.5,708.6,529.9,1128.4,1035.5,1105.1,1262.3,1003.2,1419.5,1173.8,1393.2,742.5,2609.7,989.2,1229.0,729.3,1221.4,1221.2,1288.5,1276.1,964.8,2467.3,559.4,1187.9,1200.0,1389.1,1874.7,446.3,1425.0,785.3,611.5,1305.1,1384.2,1355.3,1113.9,1180.8,2652.4,1435.4,1968.4,2243.6,927.2,1083.7,1072.5,1125.7,2592.3,1421.7,1301.2,1326.1,2043.7,1961.1,1078.4,1411.6,1966.6,946.0,1247.5,995.4,1881.5,1664.9,1273.6,1575.3,1506.0,2237.0,775.1,1221.6,1261.8,1190.7,1174.2,928.9,1204.1,1570.0,819.3,952.0,1110.6,696.6,1094.7,2207.2,1056.3,1281.8,791.5,1913.9,1328.6,566.6,1786.2,1907.8,1126.7,1241.8,1216.4,931.8,1177.0,1031.2,708.2,1875.4,2184.7,1893.2,2354.2,133.5,1106.0,1001.6,768.5,711.0,1021.9,1460.7,630.9,651.0,1198.4,1048.8,1626.0,1468.5,754.0,948.2,2021.3,1026.3,1072.2,2198.8,689.2,2192.1,855.0,638.8,1830.9,1884.8,1031.0,568.6,728.0,1297.8,1120.5,1164.9,516.7,1795.0,2108.4,0.0,811.3,1068.1,843.0,390.0,753.8,1029.1,783.2,1560.3,866.6,1157.4,795.5,1957.5,1920.4,761.8,785.2,1178.2,1540.7,1031.7,1149.7,2551.3,1231.0,1237.7,1158.6,573.9,1201.4,2085.6,1230.0,1028.0,1186.6,915.4,1166.3,2021.2,1230.3,741.0,732.3,2133.0,687.0,1199.6,496.8,1154.2,736.3,1127.8,1144.4,918.6,1153.7,1075.8,991.9,2137.0,1254.4,1103.0,822.4,1294.3,958.0,1937.6,1251.8,665.2,1291.1,1038.7,2669.5,2672.8,2547.1,1689.3,1066.9,1118.0,2162.1,1005.5,1836.4,1855.2,1206.7,2202.9,1136.5,1188.3,2565.3,671.0,1085.0,2789.5,728.3,955.0,878.5,528.7,806.6,1180.0,2241.2,1138.9,2228.9,919.0,2126.4,2536.7,1100.3,1137.6,1220.2
C140,727.0,467.3,575.2,1750.5,631.7,356.1,397.3,1989.8,505.5,756.5,721.7,515.8,520.4,640.1,410.4,616.8,774.0,327.6,915.0,685.5,842.8,259.2,2121.3,375.7,576.7,192.9,733.1,732.9,800.1,787.8,646.2,1979.0,430.2,699.5,711.6,900.8,1386.3,553.4,936.7,71.0,398.6,816.8,895.8,867.0,625.6,660.0,2164.0,812.6,1480.0,1755.2,588.0,670.3,937.8,637.4,2104.0,798.9,659.0,778.7,1555.3,1472.8,590.1,813.9,1478.2,463.9,759.2,420.0,1393.2,1034.2,731.6,1035.5,1017.7,1748.7,226.5,733.3,773.4,702.4,685.9,329.5,715.8,947.2,290.2,306.3,622.3,327.2,606.4,1718.9,642.9,793.4,598.8,1425.5,781.2,557.1,1297.8,1419.4,638.4,753.4,716.9,503.1,659.5,386.9,153.0,1387.0,1696.4,1404.8,1865.8,699.2,617.7,422.1,355.1,270.0,533.6,855.6,260.7,452.3,710.0,635.4,1017.9,980.1,325.3,456.3,1532.9,538.0,583.9,1710.5,430.7,1703.8,648.0,448.1,1342.5,1396.4,373.2,502.9,400.7,809.4,632.2,676.5,446.2,1306.6,1620.1,832.8,0.0,425.9,650.3,569.1,453.1,540.8,267.1,937.5,384.5,835.4,213.4,1469.1,1432.0,232.8,312.2,689.8,917.9,389.5,661.3,2063.0,742.6,749.4,516.4,280.0,713.0,1597.3,648.8,539.7,698.3,239.8,677.9,1532.8,716.1,257.0,298.1,1644.7,417.7,711.3,494.2,672.1,234.4,639.5,656.1,436.5,649.2,662.4,349.7,1648.6,766.1,614.7,207.8,806.0,544.6,1449.2,763.5,389.3,802.7,554.0,2181.2,2184.4,2058.8,1058.6,463.4,629.7,1673.8,329.9,1348.1,1366.8,718.4,1714.6,648.1,699.9,2077.0,302.2,596.7,2301.1,277.7,526.3,202.9,469.5,217.3,691.7,1752.9,650.5,1740.6,304.0,1638.1,2048.3,662.7,649.3,731.9
