,DEPOT,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,C076,C077,C078,C079,C080,C081,C082,C083,C084,C085,C086,C087,C088,C089,C090,C091,C092,C093,C094,C095,C096,C097,C098,C099,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C120,C121,C122,C123,C124,C125,C126,C127,C128,C129,C130,C131,C132,C133,C134,C135,C136,C137,C138,C139,C140,C141,C142,C143,C144,C145,C146,C147,C148,C149,C150,EVS01816,EVS03706,EVS01192,EVS00826,EVS01689,EVS04365,EVS01245,EVS02923,EVS02443,EVS00810,EVS00552,EVS04298,EVS04889,EVS02893,EVS04734,EVS01509,EVS02225,EVS04773,EVS01283,EVS02094,EVS03684,EVS04400,EVS00534,EVS02556,EVS01342,EVS03542,EVS02273,EVS03776,EVS04293,EVS00405
C113,13.7759,4.6885,2.7294,34.287099999999995,4.1652,3.7378,4.9583,29.5517,10.125,9.4565,10.817,5.6801,1.5635,13.354299999999999,7.1386,12.389,13.459,6.8066,8.8611,12.5097,15.265,2.4344,30.2195,6.636699999999999,9.2561,3.1521999999999997,13.581,13.254,10.136700000000001,15.2378,8.4295,34.1993,5.2554,8.7725,9.287799999999999,15.851799999999999,18.9492,2.2845,15.9035,3.6835999999999998,2.1538000000000004,14.999,10.3657,14.657399999999999,10.7147,9.7205,31.6497,11.866700000000002,18.1026,20.6878,5.0887,6.206600000000001,8.4765,11.9925,35.037099999999995,11.7119,9.9587,14.841700000000001,20.7988,27.248900000000003,10.8799,15.7127,19.327099999999998,7.663,11.044,6.1215,25.7001,13.9077,14.142100000000001,16.5365,14.9472,28.7976,3.171,13.1305,9.951600000000001,13.3665,12.712,5.9277,14.2804,12.283299999999999,5.2841000000000005,6.251600000000001,11.1532,2.1271,11.4726,28.6648,6.4215,9.912,4.0154000000000005,19.1918,14.8043,1.7608,17.4146,19.2181,11.833200000000001,9.753200000000001,13.6579,5.6833,9.786200000000001,8.2094,3.7140999999999997,17.6455,28.571099999999998,18.5205,27.9071,5.255,12.461200000000002,6.1645,3.4508,4.0154000000000005,10.1647,16.1875,3.6911,0.0,8.929799999999998,5.7248,13.8407,12.8928,4.3088999999999995,8.7165,20.183400000000002,10.625200000000001,11.7887,28.63,2.8715,28.602,4.7036999999999995,2.1238,17.5319,18.9701,8.381200000000002,2.2639,2.8356999999999997,10.707799999999999,12.052100000000001,8.8152,3.441,18.410700000000002,31.149,5.6258,4.9011000000000005,7.2337,4.3333,3.6671,6.246,10.593399999999999,2.6195999999999997,13.0404,6.7397,10.241299999999999,4.464899999999999,14.0093,8.6304,12.3744,32.3389,6.8988000000000005,21.7633,17.5059,12.2859,28.647,8.4099,9.0019,34.6753,1.8869,13.271600000000001,32.81,2.1700999999999997,6.2242,5.480899999999999,1.9992,5.0267,12.9568,33.820800000000006,8.434299999999999,29.9982,5.3275,31.6606,29.3071,8.5291,11.989700000000001,12.8026
C114,5.6405,11.0325,9.883700000000001,29.038,11.2214,10.801,5.9211,21.4358,10.212200000000001,1.3406,2.4839,5.474600000000001,8.973799999999999,8.370299999999999,3.253,8.2,5.0309,6.622,4.234,15.664100000000001,4.7257,6.9524,22.1036,3.472,4.5314,6.1456,5.6414,6.477,2.0208,8.3879,2.5221999999999998,28.9501,6.8435,0.468,2.107,8.301200000000001,10.8333,9.694799999999999,6.8856,6.8876,7.506399999999999,6.4924,2.2498,5.634399999999999,7.7254,6.3278,23.5337,3.9228,9.9867,12.5719,12.5059,15.834299999999999,15.7663,7.068899999999999,29.788,3.768,3.3501,4.5177,12.6829,21.9998,11.2651,5.1034,11.211200000000002,8.283100000000001,12.789399999999999,3.4815,20.451,6.3876,4.7602,6.8689,14.8055,23.5485,6.5935,5.9837,1.8357,5.901,10.2258,4.2428,7.1022,4.3393999999999995,9.4976,5.4253,11.5383,6.843,8.405299999999999,23.415599999999998,15.349,2.7312,12.0468,11.0758,4.4803999999999995,9.1712,9.2987,11.1022,14.9876,2.5724,6.4698,11.4121,5.6757,7.2082,5.7811,9.5296,23.321900000000003,10.4046,19.7912,10.5824,8.4266,3.4385,10.867899999999999,11.1145,13.3191,4.8273,5.4216999999999995,8.3538,0.0,13.142,6.2045,4.7768999999999995,10.223600000000001,11.956,12.0675,10.0471,14.943100000000001,23.3808,10.2887,23.3529,12.735100000000001,9.541,9.416,10.8542,7.1364,9.553700000000001,10.2529,3.527,15.2065,1.6344,7.661899999999999,10.294799999999999,25.899900000000002,10.9532,6.7764,4.231199999999999,12.364799999999999,9.3491,4.6243,10.2083,7.7943999999999996,5.0965,9.749600000000001,2.9771,5.1789,6.4891000000000005,6.1864,6.6615,27.0898,6.7142,16.514200000000002,9.389899999999999,12.706,23.3979,0.8491000000000001,1.065,29.426099999999998,9.3041,9.1479,24.6941,8.7797,11.953,5.7574,9.289,8.5446,6.5332,28.5716,0.7412000000000001,24.7491,5.029100000000001,26.4115,21.191200000000002,2.1780999999999997,15.1441,12.6609
C115,11.4863,2.0448,8.1103,31.447,8.2473,2.4828,10.3392,35.875800000000005,7.5436000000000005,16.3184,16.126,11.0609,6.9443,10.7729,10.356,9.2646,11.1694,7.934699999999999,13.034,6.2429,12.9754,6.7253,36.5436,9.8542,12.0202,7.4431,11.2914,10.9644,16.9907,12.6564,12.565299999999999,31.359099999999998,10.636299999999999,13.0634,13.578700000000001,13.2704,25.2733,7.6653,13.3221,5.2416,7.5346,11.5778,17.787,12.367799999999999,8.4251,11.2708,37.973800000000004,17.1756,24.4268,27.0119,2.0149,0.6796,3.7672,9.7029,32.197,17.0209,12.9419,12.552100000000001,27.123,24.4087,8.2985,13.4231,25.6513,6.519699999999999,6.009600000000001,10.1518,22.86,16.7175,11.8525,14.2469,8.769,25.9574,5.1556999999999995,10.8409,16.8056,11.0769,10.130600000000001,8.2292,11.699,17.592200000000002,3.7574,8.361799999999999,8.5718,6.418,9.183,25.8246,1.0318,14.2029,3.5258000000000003,25.515900000000002,12.514700000000001,7.1417,23.7387,25.5422,5.5664,14.044,11.3683,2.1753,11.2838,6.8542,8.0049,23.9696,25.730900000000002,24.8446,34.231300000000005,9.3371,9.8798,10.108799999999999,2.4682,3.6484,2.8981999999999997,13.8979,7.982,5.7897,13.2207,0.0,17.577900000000003,20.395799999999998,3.2506,5.7068,26.5076,8.0437,3.5935,25.7898,3.4785,25.7618,2.7096,4.783,23.856099999999998,25.2942,7.026,6.345899999999999,3.0678,14.9986,3.8568000000000002,13.1061,8.8219,24.7348,28.308799999999998,9.707799999999999,5.0539,10.1731,3.5559000000000003,10.1156,9.1057,8.012,4.2316,18.006700000000002,5.1908,14.448799999999999,7.0153,16.8191,7.487100000000001,10.0848,29.4987,6.932,18.9232,23.83,9.7045,25.806900000000002,12.7008,13.2928,31.835099999999997,3.8381999999999996,10.6902,39.1342,4.331600000000001,0.9819,7.8435,6.081300000000001,4.24,10.667200000000001,30.9806,12.725100000000001,27.158,7.4557,28.820400000000003,35.6313,12.82,5.722899999999999,6.6244
C116,6.9574,16.2328,15.2537,27.8938,16.5913,16.0014,11.2911,19.7033,11.5291,4.645899999999999,3.506,10.8446,14.7929,8.171899999999999,7.4562,9.3249,6.354100000000001,8.2813,9.4702,16.981,4.8206999999999995,12.0246,20.371,7.3067,5.973,11.1185,6.9583,7.6718,4.3708,7.4915,7.8922,27.806,12.2135,5.4288,4.927899999999999,7.4048,9.100700000000002,15.5138,5.5726,11.227799999999998,13.156799999999999,6.6452,5.167,5.7257,9.174100000000001,7.3072,21.8012,1.974,8.2542,10.8393,17.6233,17.1512,21.422400000000003,8.215,28.643900000000002,2.1288,4.5311,5.1006,10.9504,20.8556,12.582,4.2132,9.4787,9.8635,14.1063,8.0914,19.3068,1.1527,6.077100000000001,3.9269000000000003,16.1224,22.4043,11.6656,7.3067,4.1857,7.224,11.3508,8.0775,7.696,2.9535,14.698,7.5802,12.8552,12.4006,9.5302,22.2715,16.6659,4.856199999999999,20.185200000000002,9.3433,5.2987,14.990200000000002,7.5661000000000005,9.3697,16.3045,4.9779,7.4532,16.6348,6.9226,9.1631,10.274,7.7971,22.177799999999998,8.672,18.0587,15.952399999999999,9.4099,8.048399999999999,16.2376,16.7725,14.636,3.7241999999999997,10.7917,13.638200000000001,5.8968,17.4825,0.0,4.4536999999999995,15.424,13.2729,10.335,12.3856,16.26,22.2367,18.5898,22.2087,17.9443,18.8086,7.6835,9.1217,9.091299999999999,14.8381,18.553900000000002,3.6502,16.523400000000002,5.7261999999999995,13.0319,8.5622,24.7557,16.3232,10.906,7.3105,20.5032,14.719,9.994299999999999,12.2787,12.8666,1.5555,14.234,6.2391000000000005,9.805299999999999,1.2543,7.7667,7.9848,25.9456,8.6691,15.3701,7.6574,14.0229,22.2538,5.6522,5.4361999999999995,28.282,17.7697,10.464799999999999,22.961599999999997,18.263,16.8967,9.2141,14.5734,15.1579,7.8565,27.4275,5.8144,23.6049,8.8638,25.2673,19.4587,6.7915,16.461,13.977799999999998
C117,6.0218,15.2973,15.1744,26.958299999999998,16.5121,15.0658,11.211799999999998,19.824,10.5935,4.3822,3.2423,10.7653,14.2645,7.2363,7.0408,8.3894,5.4186000000000005,7.8161000000000005,9.054799999999998,16.0455,3.8851,11.609200000000001,20.4917,6.8913,5.507899999999999,10.703,6.0228,6.7362,4.107,6.555899999999999,7.813,26.8704,12.1342,5.3495,6.1646,6.4693000000000005,9.2214,14.9855,4.6371,10.812299999999999,12.7971,5.7097,5.0878000000000005,4.790100000000001,8.2385,6.3716,21.9219,1.7103,8.3749,10.9601,16.6877,16.215600000000002,20.4868,7.2795,27.708299999999998,1.8651,4.0659,4.165,11.0711,19.920099999999998,11.6465,3.2776,9.5994,8.9225,13.1707,7.676,18.371299999999998,1.6107,5.1415,2.9914,15.1869,21.468700000000002,11.250200000000001,6.3712,3.9219,6.288399999999999,10.4152,7.662100000000001,6.7605,2.6898,13.7624,7.1151,11.9197,12.133700000000001,8.594700000000001,21.335900000000002,15.7303,6.092899999999999,19.2497,9.464,4.3631,14.4619,7.6868,9.4904,15.369,5.9957,6.517600000000001,15.6993,5.987,8.698,9.858600000000001,7.917800000000001,21.2422,8.7927,18.1794,15.8732,8.4744,7.633,15.302,15.8369,13.7005,2.7887,10.7125,13.2228,5.8176000000000005,16.547,1.4276,0.0,14.4884,12.337299999999999,10.4557,11.4501,15.3245,21.301099999999998,17.6542,21.2732,17.0088,17.873099999999997,7.8042,9.2424,8.6262,19.4651,17.6184,4.8869,15.5879,6.7438,12.9527,8.683,23.8202,16.2439,9.928799999999999,6.8951,19.5676,14.6398,9.915,11.3431,12.4512,1.7964,13.298399999999999,7.4758000000000004,9.3898,1.7123,7.3016000000000005,7.0492,25.010099999999998,8.204,14.4345,7.7781,13.087399999999999,21.3182,6.2919,5.6977,27.346400000000003,16.8341,9.529200000000001,23.0823,17.3275,15.961200000000002,8.7987,19.200400000000002,14.222299999999999,6.9209,26.4919,6.2651,22.669400000000003,8.4484,24.3317,19.5794,7.4688,15.5255,13.0423
C118,9.4455,1.2312,7.0487,29.9567,6.9299,0.9461,6.3038,30.560200000000002,5.7946,10.879,10.7001,7.1905,6.5716,9.0239,6.782,8.0586,9.1285,5.1171999999999995,9.4601,8.1793,10.9346,2.8955,31.228,6.2803,6.7657,3.2762,9.2506,8.9236,11.5648,10.907399999999999,8.9914,29.8688,6.5105,9.781,10.2964,11.5213,19.9577,6.6037,11.573,2.7864,6.094,10.6686,12.3611,10.327,6.3843000000000005,5.7598,32.6582,11.749799999999999,19.111099999999997,21.6963,2.568,3.686,6.4976,7.662,30.7067,11.595,7.7456000000000005,10.511299999999999,21.8074,22.9185,6.5495,11.382200000000001,20.3356,3.7023,6.3772,6.5779,21.3697,14.6767,9.8117,12.206100000000001,10.616700000000002,24.467200000000002,2.7005,8.8,11.379700000000001,9.036100000000001,8.3816,5.774100000000001,9.95,12.1663,0.94,4.7879,6.8227,4.9773000000000005,7.1421,24.334400000000002,3.9008000000000003,10.9205,3.6453,20.2003,10.4739,6.769,18.423099999999998,20.226599999999998,7.502800000000001,10.761700000000001,9.3275,1.6108,5.8255,4.0367,3.8017,18.654,24.240599999999997,19.529,28.915599999999998,8.0197,8.1308,6.5348999999999995,1.1823,1.4004,3.4221,11.8571,3.9948,4.349,9.9383,3.2041,15.5371,13.901299999999999,0.0,3.1215,21.1919,6.2947,7.4583,24.2995,3.1321999999999997,24.2716,2.8891,3.4366,18.5404,19.9786,4.208600000000001,5.0286,1.7819,11.716299999999999,7.7217,9.8237,5.2495,19.4192,26.8186,8.3905,2.5988,6.5992,3.6754000000000002,8.7983,6.650600000000001,6.262899999999999,2.2942,12.923399999999999,2.3733,11.1664,4.5602,14.7783,4.6697,8.044,28.0085,4.1146,17.4329,18.514400000000002,7.9555,24.316599999999998,9.4184,10.010399999999999,30.344900000000003,2.3975999999999997,8.9412,33.8185,2.3951,2.1517,4.2695,4.7639,1.2803,8.6264,29.490299999999998,9.4428,25.6678,5.0006,27.3302,30.3156,9.537600000000001,7.6593,8.4722
C119,6.9797,2.7632,10.6655,26.9403,10.546700000000001,3.706,8.609399999999999,31.3692,3.4198000000000004,11.8118,11.619299999999999,9.5129,10.1884,6.272600000000001,8.2301,4.758,6.6627,5.5996999999999995,10.9082,4.522,8.4688,6.487100000000001,32.037,7.7284,7.5135,5.959,6.7847,6.4577,12.4841,7.9684,10.4395,26.8525,8.816,11.8636,11.744399999999999,8.5824,20.7667,10.2205,8.0968,5.092,9.710799999999999,7.0711,13.280299999999999,7.8612,3.9185,6.7641,33.4671,12.669,19.920099999999998,22.5053,4.194100000000001,5.1901,9.4613,5.1962,27.6903,12.5142,8.4352,8.045399999999999,22.6163,19.902099999999997,4.4727,8.9164,21.144599999999997,3.2709,3.3216,8.026,18.3533,12.210899999999999,7.345899999999999,9.7403,6.4088,21.4508,6.2922,6.3342,12.299,6.5703000000000005,5.6887,7.469399999999999,6.9512,13.085600000000001,2.4026,6.236,3.3417,8.594100000000001,4.6763,21.318,4.7048000000000005,12.3686,5.8665,21.0093,8.0081,10.3858,19.2321,21.0356,3.8455,12.2098,6.8617,2.6238,6.7772,4.7283,6.1073,19.463,21.2242,20.338,29.7246,11.6364,5.185,7.983,3.9421999999999997,5.0171,2.675,9.3913,7.0476,7.9658,11.7838,5.5215,13.071200000000001,15.8892,3.1286,0.0,22.0009,4.2012,4.299,21.2832,6.8344,21.255200000000002,5.0503,7.0533,19.349400000000003,20.787599999999998,4.9002,8.645299999999999,4.5417,13.164399999999999,4.562399999999999,11.271799999999999,10.998,20.2282,23.8022,12.007200000000001,4.9043,8.0473,5.8966,12.415,8.956100000000001,4.1693999999999996,5.564100000000001,13.5001,2.3095,12.6145,6.9286,12.3125,5.4363,5.5782,24.992099999999997,4.8062,14.4165,19.3233,4.3093,21.3002,10.8665,11.4585,27.3285,6.014399999999999,8.2787,34.6275,6.5077,3.5643000000000002,5.7176,8.380700000000001,3.0698000000000003,6.1606000000000005,26.4739,10.8909,22.651400000000002,6.9466,24.3138,31.124599999999997,10.985700000000001,4.002,4.2642
C120,16.2792,25.5547,21.786900000000003,33.2745,23.124599999999997,25.3232,17.8243,12.0402,20.850900000000003,12.133299999999998,12.537600000000001,17.3778,20.877,17.4937,15.1562,18.6468,15.676,17.4835,15.5848,26.3029,14.1425,18.855700000000002,12.7079,15.375200000000001,15.1753,18.0489,16.2802,16.993599999999997,12.0745,16.813299999999998,14.4255,37.1278,18.7467,11.962,11.6652,16.7267,1.6567,21.598,14.8945,18.7909,19.409599999999998,15.9671,11.700299999999999,15.0475,18.495900000000002,16.629,14.1381,11.2488,4.0254,7.6698,24.4091,26.473,27.6696,17.536900000000003,37.9657,11.4036,14.1923,14.4224,2.9196,30.1775,21.9039,13.535,1.7004000000000001,19.1799,23.428099999999997,15.384799999999998,28.628700000000002,11.853299999999999,15.3989,13.2488,25.4443,31.7261,18.4967,16.6286,11.8894,16.5458,20.6726,16.1461,17.0179,12.228299999999999,24.0198,17.328599999999998,22.1771,18.7462,18.8521,31.5933,25.9877,11.5935,23.9501,1.0371,14.6205,21.0744,2.2683,1.0519,25.6264,11.715200000000001,16.775,25.9567,16.2444,19.4922,17.6843,4.6275,31.499599999999997,2.7495,10.3956,22.4857,18.7318,15.341700000000001,22.7712,26.0943,23.957900000000002,13.046100000000001,17.325,20.257,12.4301,26.8044,11.670200000000001,10.2426,24.7458,22.5947,0.0,21.7075,25.5819,31.5585,22.192,31.5306,24.6383,21.444200000000002,2.3855999999999997,1.4832,19.4204,21.4569,22.1561,10.3875,25.845299999999998,12.4635,19.5652,2.7845,34.766,22.8564,18.679599999999997,16.1344,24.268,21.252299999999998,16.5275,21.6005,19.6977,10.157399999999999,23.555799999999998,12.9764,17.082099999999997,11.9549,16.969,17.3066,33.5204,18.9982,24.6919,4.4879,23.3448,31.575599999999998,12.3895,12.3102,37.6038,21.2073,19.7866,15.2985,20.6829,26.2186,17.6606,21.1923,20.4478,17.1783,32.6898,12.877600000000001,32.9268,16.932299999999998,34.92,11.7956,13.5289,25.7829,23.2997
C121,6.0042,7.108,13.2959,23.9919,13.177100000000001,6.8765,11.3962,30.3937,0.7901,9.9824,10.6439,12.299700000000001,12.8188,3.0591,8.4991,1.8644,4.5515,5.1122,10.932,7.4867,7.4933000000000005,9.1176,31.0615,8.3495,6.5381,8.7458,5.8093,3.6942,11.5086,4.9425,10.463299999999998,23.904,11.6029,10.0343,11.7804,5.5565,19.7912,12.8509,5.6082,7.8788,12.3412,4.7038,12.304799999999998,6.8857,2.9196999999999997,4.0085999999999995,32.4917,11.6935,18.944599999999998,21.529799999999998,8.4984,7.6568000000000005,11.928,2.9781999999999997,24.7419,11.5387,7.4598,7.07,21.640900000000002,16.9537,1.61,7.9409,20.1691,3.5385999999999997,3.6611,11.293899999999999,15.4049,11.2354,6.3704,7.668399999999999,5.6772,18.5024,8.922600000000001,4.223,11.3235,4.109,1.7073,10.7373,3.9852,12.110100000000001,5.5731,9.5039,1.8832,11.2245,1.6474000000000002,18.3695,7.1715,13.3716,11.0603,20.0338,7.0326,13.016200000000001,18.2566,20.0601,6.8102,13.2128,4.0773,7.1405,5.801699999999999,7.9962,8.8941,18.4875,18.2758,19.3625,28.7491,14.2669,1.9159000000000002,11.2508,7.1127,7.647600000000001,5.1417,8.415799999999999,9.8344,10.596200000000001,9.9661,7.9882,12.095799999999999,14.9137,6.2991,6.4143,21.0254,0.0,6.7657,18.3347,9.4649,18.3068,8.8194,9.6838,18.373900000000003,19.812099999999997,8.1681,11.275799999999998,9.4291,14.167399999999999,7.029100000000001,11.307799999999999,13.6284,19.2527,20.8538,14.6377,7.6912,8.353399999999999,11.3783,15.0455,11.743,0.406,8.6328,12.5246,5.109100000000001,12.6505,9.6525,11.337,4.6647,4.6027,22.0437,8.0741,11.4681,18.347900000000003,3.0159000000000002,18.3518,10.9025,10.8591,24.38,8.6448,2.9764,33.652,9.1381,7.402399999999999,8.9855,11.0111,6.033,3.8291999999999997,23.5255,10.9269,19.703,10.2145,21.3654,30.149099999999997,11.021700000000001,6.9666999999999994,3.5326
C122,9.7362,5.3102,14.0415,29.696900000000003,13.9227,5.7481,12.1418,34.125699999999995,5.7935,14.568299999999999,14.3759,13.0453,13.5644,9.0228,12.2436,7.5145,9.4192,9.6132,14.921700000000001,4.3369,11.225299999999999,9.8632,34.7935,11.7418,10.270100000000001,9.4914,9.5413,9.2143,15.2406,10.9063,14.453,29.609,12.3485,14.6202,15.7579,11.5202,23.5232,13.5965,11.572,8.6244,13.086799999999998,9.8276,16.0368,10.617700000000001,6.675,9.5206,36.223699999999994,15.4255,22.6767,25.2618,5.2802,3.2691,7.2308,7.9527,30.446900000000003,15.270700000000001,11.191799999999999,10.802,25.3729,22.6586,6.5484,11.6729,23.9011,6.0381,4.2595,12.0395,21.1098,14.9674,10.1024,12.496799999999999,7.0188999999999995,24.2073,9.6682,9.0907,15.0555,9.326799999999999,8.3805,11.482899999999999,9.9489,15.8421,6.3187,10.2495,6.8216,11.9701,7.4328,24.0745,2.7838000000000003,17.1036,6.7912,23.7658,10.7646,13.7618,21.988599999999998,23.792099999999998,3.6604,16.9448,9.6182,5.0663,9.533700000000001,8.7418,9.639700000000001,22.2195,23.9808,23.0945,32.4811,15.0125,8.1297,11.9964,5.7336,8.3932,2.7636999999999996,12.1478,10.5801,11.3418,14.540299999999998,3.6005,15.8278,18.6457,7.0447,3.9566999999999997,24.7574,6.2936000000000005,0.0,24.0397,10.2105,24.0117,5.975,10.4294,22.106,23.5441,8.9137,12.0214,6.3331,17.1779,0.26339999999999997,15.2853,14.374,22.9847,26.5587,15.383299999999998,8.4368,12.060799999999999,6.8213,15.7911,12.4886,6.2618,9.3784,16.2566,5.8547,16.628,10.398100000000001,15.069,9.871,8.334700000000002,27.7486,8.819700000000001,17.173099999999998,22.079900000000002,7.9544,24.0568,14.88,15.445,30.085,9.3904,8.940100000000001,37.384,9.883700000000001,4.2473,9.7311,11.7567,6.7786,8.9171,29.2305,14.904399999999999,25.4079,10.9601,27.0703,33.881099999999996,14.9992,3.8169,4.8743
C123,18.7185,24.691200000000002,30.879099999999998,15.228200000000001,30.7603,24.4597,28.979400000000002,44.2509,19.1967,22.398799999999998,21.2589,26.7377,30.402,15.7461,22.915200000000002,17.5485,17.6363,21.814400000000003,24.935,25.4393,20.2076,26.7008,44.918699999999994,22.765700000000002,19.2524,26.329,18.5236,16.7303,22.1236,15.8461,24.4663,10.0267,29.1861,23.6025,23.7778,15.898200000000001,30.406200000000002,30.434099999999997,17.2212,25.462,29.924400000000002,16.7593,22.919900000000002,17.6474,17.8112,18.503,46.348800000000004,22.3085,29.5597,32.1448,26.081599999999998,25.6095,29.8807,17.5853,10.864600000000001,22.1538,20.1741,19.784299999999998,32.255900000000004,2.3319,20.016599999999997,20.6553,30.784200000000002,20.791900000000002,22.5646,23.5504,3.6061,21.8504,19.0847,18.5946,24.5807,0.7934,26.5058,17.3078,21.9385,17.4433,18.6997,23.5365,16.0407,22.725099999999998,23.156299999999998,22.3528,20.2898,28.8077,17.7538,0.0348,25.124200000000002,23.9866,28.6435,30.648799999999998,19.747,30.599400000000003,28.871599999999997,30.675099999999997,24.7628,23.8278,17.4116,25.0931,18.516,25.5794,26.4773,29.1025,0.0589,29.9775,42.606300000000005,31.850099999999998,17.1715,23.5074,24.6959,25.2308,23.0943,19.0308,27.4176,28.1794,23.5227,25.9408,22.7108,25.5287,23.8823,21.7312,31.6405,18.998099999999997,24.718400000000003,0.0,27.048099999999998,0.028,26.4026,27.267,28.989,30.4271,25.7513,28.859,27.0123,24.782400000000003,24.9817,24.9967,31.211599999999997,29.8677,12.0901,32.2208,25.2744,22.7695,28.9615,32.6287,25.9174,19.1844,26.216,23.1397,22.6923,25.089,24.2464,21.952,20.5168,16.4623,13.28,25.6573,13.4284,28.9629,21.4225,0.0171,24.544900000000002,24.427400000000002,10.5027,26.228,16.4868,47.5092,26.7213,25.355,23.6553,28.5943,23.6162,16.426299999999998,14.7618,24.1515,3.9215999999999998,23.883200000000002,12.601700000000001,44.0063,25.0247,24.919400000000003,22.4361
C124,12.6801,2.4953000000000003,4.952,33.191300000000005,4.8332,2.3608000000000002,7.506399999999999,31.009700000000002,9.029200000000001,10.9145,11.3206,8.2281,4.4749,12.2585,8.5967,11.2932,12.3632,7.9822,10.3191,11.4139,14.1692,3.8925,31.6775,8.0947,9.630700000000001,4.6103000000000005,12.4852,12.1582,11.594700000000001,14.142,9.4026,33.1035,9.214,10.2306,10.745899999999999,14.756,20.4072,4.507,14.8077,3.6328,4.7018,13.9032,11.8237,13.5617,9.6189,8.6247,33.107699999999994,12.370299999999999,19.5607,22.145799999999998,2.1198,3.7835,6.3437,10.896700000000001,33.941300000000005,12.2155,10.6105,13.745899999999999,22.2569,26.1531,9.7841,14.6169,20.7852,6.5672,9.9483,7.5795,24.6043,17.9113,13.046299999999999,15.440700000000001,13.8514,27.7018,3.5469,12.0347,11.409600000000001,12.270700000000001,11.616200000000001,7.3857,13.1846,12.7869,3.6355,6.5034,10.0574,3.5850999999999997,10.3768,27.569,3.9984,11.3701,1.5145,20.6498,13.7085,4.6723,18.8726,20.676099999999998,10.7374,11.211200000000002,12.562100000000001,4.3063,8.6904,7.1136,5.1721,19.1036,27.4753,19.9785,29.3652,5.923,11.3654,7.6226,2.0738000000000003,2.9196,9.0689,15.091700000000001,5.1491999999999996,2.9568000000000003,10.3879,3.3017,18.7717,14.3509,3.2131,7.6207,21.6415,9.529399999999999,10.6929,27.534200000000002,0.0,27.5062,2.2028000000000003,1.3689,18.99,20.4282,7.285399999999999,2.9319,1.4587,12.165799999999999,10.956299999999999,10.273200000000001,5.9891000000000005,19.8687,30.0532,6.293699999999999,3.4451,7.7373,1.8325,6.7015,7.8412,9.4976,2.2592,13.544,5.6438999999999995,11.616,5.922899999999999,18.012900000000002,7.5346,11.2786,31.2431,7.1914,20.6676,18.963900000000002,11.190100000000001,27.551299999999998,9.868,10.46,33.5795,1.0054,12.175799999999999,34.2681,1.4988,4.8472,5.4263,2.6672,3.9309000000000003,11.861,32.725,9.892299999999999,28.9024,6.7855,30.564799999999998,30.7652,9.9871,10.8939,11.7068
C125,18.6906,24.6632,30.851200000000002,15.2002,30.732400000000002,24.4317,28.951400000000003,44.2229,19.1687,22.3708,21.230900000000002,26.7097,30.3741,15.7181,22.8873,17.5205,17.6083,21.7864,24.907,25.4114,20.1797,26.6728,44.890699999999995,22.7377,19.224400000000003,26.301099999999998,18.4956,16.7023,22.095599999999997,15.818200000000001,24.438299999999998,9.9988,29.158099999999997,23.5745,23.7498,15.8702,30.3783,30.406200000000002,17.1932,25.434,29.8965,16.7314,22.8919,17.619400000000002,17.7832,18.475,46.3209,22.2806,29.5317,32.1169,26.0537,25.5815,29.852700000000002,17.557299999999998,10.8366,22.125799999999998,20.146099999999997,19.7563,32.2279,2.304,19.988599999999998,20.627299999999998,30.7562,20.763900000000003,22.5366,23.5225,3.5782,21.8225,19.0568,18.566599999999998,24.552799999999998,0.7654,26.4778,17.279799999999998,21.9106,17.4154,18.6717,23.5085,16.0128,22.697200000000002,23.1283,22.3248,20.2618,28.779799999999998,17.7258,0.0628,25.0962,23.958599999999997,28.615599999999997,30.6208,19.719,30.5715,28.8436,30.6472,24.734900000000003,23.799799999999998,17.383599999999998,25.0652,18.4881,25.5515,26.4494,29.0746,0.031,29.9495,42.578300000000006,31.8221,17.1435,23.479400000000002,24.667900000000003,25.2028,23.0664,19.0029,27.3897,28.1515,23.4947,25.9129,22.6828,25.500700000000002,23.8543,21.703200000000002,31.6125,18.970200000000002,24.6904,0.028,27.0201,0.0,26.3747,27.239,28.961,30.3992,25.7233,28.831,26.984299999999998,24.7544,24.953799999999998,24.968799999999998,31.1837,29.8398,12.062100000000001,32.1929,25.2464,22.7415,28.9335,32.6007,25.889400000000002,19.1564,26.188,23.1117,22.6643,25.061,24.2185,21.9241,20.488799999999998,16.4344,13.252,25.6293,13.4005,28.934900000000003,21.3945,0.045,24.5169,24.3994,10.4748,26.2001,16.4588,47.481199999999994,26.6934,25.327099999999998,23.627299999999998,28.5664,23.5882,16.3983,14.7339,24.1235,3.8935999999999997,23.8552,12.5737,43.978300000000004,24.9967,24.8914,22.4082
